lineID|day|pid|adFlag|availability|competitorPrice|click|basket|order|price|revenue
509|1|10971|0|1|7.92|1|0|0|9.62|0
510|1|455|0|1|14.29|1|0|0|14.25|0
511|1|2655|1|1|13.74|0|1|0|15.35|0
512|1|6180|0|1|10.73|1|0|0|10.39|0
513|1|19537|0|1|10.33|1|0|0|12.16|0
514|1|18604|0|1|22.46|1|0|0|20.62|0
515|1|13156|0|1|4.12|0|1|0|5.33|0
516|1|2655|1|1|13.74|0|1|0|15.35|0
517|1|4209|1|1|7.14|1|0|0|7.65|0
518|1|14535|1|1|12.01|1|0|0|15.35|0
519|1|2655|1|1|13.74|0|1|0|15.35|0
520|1|13156|0|1|4.12|0|1|0|5.33|0
521|1|2655|1|1|13.74|0|1|0|15.35|0
522|1|2655|1|1|13.74|0|1|0|15.35|0
523|1|231|0|1|3.42|0|0|1|3.05|3.05
524|1|1037|0|1|1.08|0|0|1|1.04|1.04
525|1|1213|1|1|12.09|0|0|1|13.14|13.14
526|1|8959|0|1|4.17|0|0|1|4.21|4.21
527|1|12512|0|1|4.27|0|0|1|3.58|7.16
528|1|14428|0|1||0|0|1|5.45|10.9
529|1|16235|0|1||0|0|1|4.37|4.37
530|1|16376|0|1|8.46|0|0|1|7.10|14.2
531|1|13156|0|1|4.12|0|1|0|5.33|0
532|1|2655|1|1|13.74|0|1|0|15.35|0
533|1|11508|0|2|6.73|1|0|0|8.24|0
534|1|2150|0|1|5.45|1|0|0|5.04|0
535|1|2655|1|1|13.74|0|1|0|15.35|0
536|1|1532|0|2|15.42|1|0|0|17.84|0
537|1|13156|0|1|4.12|0|1|0|5.33|0
538|1|2655|1|1|13.74|0|1|0|15.35|0
539|1|4853|1|1|9.12|0|1|0|8.75|0
540|1|2655|1|1|13.74|0|1|0|15.35|0
541|1|5293|1|1|13.52|1|0|0|13.14|0
542|1|15795|0|1|2.63|1|0|0|3.05|0
543|1|13156|0|1|4.12|0|1|0|5.33|0
544|1|2655|1|1|13.74|0|1|0|15.35|0
545|1|3190|1|1|11.98|1|0|0|14.25|0
546|1|2655|1|1|13.74|0|1|0|15.35|0
547|1|20180|0|1|7.47|1|0|0|7.10|0
548|1|13156|0|1|4.12|0|1|0|5.33|0
549|1|15926|1|1|5.38|0|1|0|6.00|0
550|1|2655|1|1|13.74|0|1|0|15.35|0
551|1|5291|1|1|13.74|1|0|0|12.04|0
552|1|2655|1|1|13.74|0|1|0|15.35|0
553|1|19173|0|1|20.67|1|0|0|23.91|0
554|1|16604|0|1||1|0|0|23.71|0
555|1|13156|0|1|4.12|0|1|0|5.33|0
556|1|2655|1|1|13.74|0|1|0|15.35|0
557|1|17522|0|1|10.52|0|1|0|9.85|0
558|1|6078|0|1|3.47|1|0|0|3.86|0
559|1|589|0|1|4.64|1|0|0|5.73|0
560|1|3248|0|1|12.09|0|0|1|13.33|13.33
561|1|3249|0|1|12.19|0|0|1|13.33|13.33
562|1|5682|0|1|7.03|0|0|1|7.10|7.1
563|1|20264|0|1|12.80|0|0|1|14.44|14.44
564|1|2655|1|1|13.74|0|1|0|15.35|0
565|1|13156|0|1|4.12|0|1|0|5.33|0
566|1|2655|1|1|13.74|0|1|0|15.35|0
567|1|2491|1|1|2.62|0|0|1|2.70|5.4
568|1|4117|1|1|12.09|0|0|1|10.95|21.9
569|1|2655|1|1|13.74|0|1|0|15.35|0
570|1|18910|0|1|18.58|1|0|0|21.75|0
571|1|13156|0|1|4.12|0|1|0|5.33|0
572|1|2655|1|1|13.74|0|1|0|15.35|0
573|1|21950|1|1||0|1|0|8.20|0
574|1|2655|1|1|13.74|0|1|0|15.35|0
575|1|8483|0|1|5.97|1|0|0|3.05|0
576|1|469|0|1||0|1|0|14.32|0
577|1|6182|0|1||0|1|0|8.53|0
578|1|13156|0|1|4.12|0|1|0|5.33|0
579|1|8276|0|1|6.55|1|0|0|6.05|0
580|1|2655|1|1|13.74|0|1|0|15.35|0
581|1|8363|0|1|3.33|1|0|0|4.38|0
582|1|3856|1|1|3.03|0|1|0|3.58|0
583|1|19128|0|1|26.28|1|0|0|21.46|0
584|1|2655|1|1|13.74|0|1|0|15.35|0
585|1|21983|0|1||0|1|0|54.95|0
586|1|10019|0|2||1|0|0|3.82|0
587|1|19619|0|2|20.96|1|0|0|23.35|0
588|1|17425|0|1|22.09|1|0|0|25.95|0
589|1|13156|0|1|4.12|0|1|0|5.33|0
590|1|5955|0|3|62.58|1|0|0|71.80|0
591|1|17525|0|1|23.97|1|0|0|16.93|0
592|1|2655|1|1|13.74|0|1|0|15.35|0
593|1|5775|0|1|4.49|0|1|0|3.03|0
594|1|2655|1|1|13.74|0|1|0|15.35|0
595|1|8496|1|1|6.26|1|0|0|6.55|0
596|1|2655|1|1|13.74|0|1|0|15.35|0
597|1|3782|0|1|25.51|0|0|1|32.56|195.36
598|1|8281|0|3|25.50|0|0|1|24.14|24.14
599|1|1951|1|1|8.68|0|1|0|8.75|0
600|1|16201|0|1|3.01|0|1|0|3.19|0
601|1|13944|0|1|6.60|1|0|0|7.63|0
602|1|17153|0|2||0|0|1|3.95|23.7
603|1|13156|0|1|4.12|0|1|0|5.33|0
604|1|2655|1|1|13.74|0|1|0|15.35|0
605|1|14923|0|1|3.65|1|0|0|2.70|0
606|1|2655|1|1|13.74|0|1|0|15.35|0
607|1|10747|0|3|11.31|1|0|0|13.08|0
608|1|6159|0|1|3.29|1|0|0|4.35|0
609|1|16704|0|1|11.40|0|1|0|13.18|0
610|1|13156|0|1|4.12|0|1|0|5.33|0
611|1|2655|1|1|13.74|0|1|0|15.35|0
612|1|10871|0|1|1.49|0|1|0|1.59|0
613|1|20905|0|1|15.80|1|0|0|16.45|0
614|1|2655|1|1|13.74|0|1|0|15.35|0
615|1|19411|0|2|5.27|1|0|0|6.09|0
616|1|7961|0|1|11.08|1|0|0|14.34|0
617|1|13156|0|1|4.12|0|1|0|5.33|0
618|1|2655|1|1|13.74|0|1|0|15.35|0
619|1|17339|0|2|54.95|1|0|0|52.75|0
620|1|5696|0|1|43.11|1|0|0|50.78|0
621|1|2655|1|1|13.74|0|1|0|15.35|0
622|1|20578|0|1|5.24|1|0|0|6.05|0
623|1|15517|0|1|18.22|1|0|0|15.33|0
624|1|13156|0|1|4.12|0|1|0|5.33|0
625|1|2655|1|1|13.74|0|1|0|15.35|0
626|1|2655|1|1|13.74|0|1|0|15.35|0
627|1|21291|0|1|29.03|1|0|0|29.69|0
628|1|11460|0|1|46.19|1|0|0|49.49|0
629|1|13362|0|3|84.15|1|0|0|102.59|0
630|1|13156|0|1|4.12|0|1|0|5.33|0
631|1|2655|1|1|13.74|0|1|0|15.35|0
632|1|252|0|1|35.08|1|0|0|43.24|0
633|1|12523|0|1|44.96|1|0|0|27.45|0
634|1|2294|0|3||1|0|0|15.32|0
635|1|2655|1|1|13.74|0|1|0|15.35|0
636|1|14376|0|1||1|0|0|13.83|0
637|1|2655|1|1|13.74|0|1|0|15.35|0
638|1|6007|0|1|13.13|1|0|0|13.70|0
639|1|13156|0|1|4.12|0|1|0|5.33|0
640|1|2655|1|1|13.74|0|1|0|15.35|0
641|1|2655|1|1|13.74|0|1|0|15.35|0
642|1|13156|0|1|4.12|0|1|0|5.33|0
643|1|19663|0|1|6.59|1|0|0|7.65|0
644|1|14248|0|1|5.33|1|0|0|5.45|0
645|1|2655|1|1|13.74|0|1|0|15.35|0
646|1|8177|0|1|3.17|1|0|0|4.02|0
647|1|2655|1|1|13.74|0|1|0|15.35|0
648|1|10311|0|2|6.96|1|0|0|6.82|0
649|1|13156|0|1|4.12|0|1|0|5.33|0
650|1|9259|0|1|2.63|1|0|0|2.37|0
651|1|10871|0|1|1.49|1|0|0|1.59|0
652|1|3254|0|1|1.08|1|0|0|1.30|0
653|1|2655|1|1|13.74|0|1|0|15.35|0
654|1|7130|0|1||1|0|0|20.79|0
655|1|14376|0|1||1|0|0|13.83|0
656|1|21540|0|1|19.75|1|0|0|20.85|0
657|1|1399|1|1|6.52|1|0|0|6.00|0
658|1|7580|0|1|8.35|1|0|0|9.86|0
659|1|9419|0|1|5.93|1|0|0|6.55|0
660|1|8271|0|1|6.55|0|1|0|6.05|0
661|1|13156|0|1|4.12|0|1|0|5.33|0
662|1|2655|1|1|13.74|1|0|0|15.35|0
663|1|14150|0|1|25.75|1|0|0|31.49|0
664|1|2655|1|1|13.74|0|1|0|15.35|0
665|1|13156|0|1|4.12|0|1|0|5.33|0
666|1|9510|0|1|9.44|1|0|0|13.01|0
667|1|5332|0|2|23.47|1|0|0|25.94|0
668|1|2655|1|1|13.74|0|1|0|15.35|0
669|1|19109|0|1|12.74|1|0|0|14.19|0
670|1|15402|0|1||1|0|0|10.16|0
671|1|2655|1|1|13.74|0|1|0|15.35|0
672|1|9055|0|2|13.63|1|0|0|15.76|0
673|1|11636|0|1|6.58|1|0|0|6.88|0
674|1|13156|0|1|4.12|0|1|0|5.33|0
675|1|15239|0|2|5.02|1|0|0|5.60|0
676|1|15141|0|1|5.28|1|0|0|5.45|0
677|1|1479|0|1|21.97|1|0|0|21.95|0
678|1|2655|1|1|13.74|0|1|0|15.35|0
679|1|1145|1|1|6.59|1|0|0|6.55|0
680|1|2655|1|1|13.74|0|1|0|15.35|0
681|1|1386|1|1|3.07|1|0|0|2.48|0
682|1|1146|1|1|9.77|1|0|0|10.95|0
683|1|13156|0|1|4.12|0|1|0|5.33|0
684|1|2655|1|1|13.74|0|1|0|15.35|0
685|1|9718|0|1|10.33|1|0|0|10.95|0
686|1|10273|0|1|2.63|1|0|0|3.10|0
687|1|2655|1|1|13.74|0|1|0|15.35|0
688|1|18336|1|1|13.19|0|1|0|14.25|0
689|1|9214|0|1|2.13|1|0|0|1.45|0
690|1|1111|0|1|5.26|1|0|0|6.07|0
691|1|3547|0|1|3.87|1|0|0|4.32|0
692|1|13156|0|1|4.12|0|1|0|5.33|0
693|1|8901|1|1|7.14|1|0|0|8.20|0
694|1|11580|0|1|14.17|1|0|0|9.29|0
695|1|2407|0|1|5.16|1|0|0|5.23|0
696|1|2576|0|1|4.32|1|0|0|4.02|0
697|1|12224|0|1|25.08|0|0|1|27.42|27.42
698|1|16144|0|1|5.37|0|0|1|5.45|5.45
699|1|2655|1|1|13.74|0|1|0|15.35|0
700|1|583|0|2|4.64|1|0|0|6.16|0
701|1|2655|1|1|13.74|0|1|0|15.35|0
702|1|13156|0|1|4.12|0|1|0|5.33|0
703|1|16920|0|2|9.24|1|0|0|10.68|0
704|1|14506|0|1|2.95|1|0|0|2.15|0
705|1|14218|1|1|2.96|1|0|0|2.15|0
706|1|3057|0|1|6.04|0|1|0|7.02|0
707|1|5475|0|1||1|0|0|2.75|0
708|1|2655|1|1|13.74|0|1|0|15.35|0
709|1|2655|1|1|13.74|0|1|0|15.35|0
710|1|1243|0|1|6.04|1|0|0|7.38|0
711|1|10633|0|1|13.68|1|0|0|17.06|0
712|1|13156|0|1|4.12|0|1|0|5.33|0
713|1|2655|1|1|13.74|0|1|0|15.35|0
714|1|20884|0|1|2.33|1|0|0|2.53|0
715|1|1444|0|1|8.57|0|0|1|8.20|8.2
716|1|16926|0|2|9.24|0|0|1|10.68|10.68
717|1|19118|0|1|9.09|0|0|1|10.12|10.12
718|1|2655|1|1|13.74|0|1|0|15.35|0
719|1|4853|1|1|9.12|1|0|0|8.75|0
720|1|19548|0|1|5.93|1|0|0|7.62|0
721|1|13156|0|1|4.12|0|1|0|5.33|0
722|1|10940|0|1|1.88|1|0|0|2.15|0
723|1|2655|1|1|13.74|0|1|0|15.35|0
724|1|5472|0|1|7.34|1|0|0|9.04|0
725|1|2655|1|1|13.74|0|1|0|15.35|0
726|1|13373|0|2|5.61|1|0|0|7.22|0
727|1|13156|0|1|4.12|0|1|0|5.33|0
728|1|9050|1|1|3.29|1|0|0|3.80|0
729|1|2655|1|1|13.74|0|1|0|15.35|0
730|1|2655|1|1|13.74|0|1|0|15.35|0
731|1|12475|0|1|7.69|1|0|0|9.85|0
732|1|14080|0|1|11.31|1|0|0|12.67|0
733|1|13156|0|1|4.12|0|1|0|5.33|0
734|1|2655|1|1|13.74|0|1|0|15.35|0
735|1|9683|0|1|33.65|1|0|0|34.05|0
736|1|9048|0|1|18.25|1|0|0|21.55|0
737|1|2655|1|1|13.74|0|1|0|15.35|0
738|1|9459|0|1|3.26|1|0|0|4.02|0
739|1|13156|0|1|4.12|0|1|0|5.33|0
740|1|13156|0|1|4.12|0|1|0|5.33|0
741|1|8508|0|1|5.33|1|0|0|5.24|0
742|1|9253|1|1|4.58|1|0|0|5.45|0
743|1|9232|0|1|4.68|1|0|0|5.40|0
744|1|2655|1|1|13.74|0|1|0|15.35|0
745|1|5555|0|2|3.51|1|0|0|5.49|0
746|1|1645|0|2|4.90|1|0|0|6.17|0
747|1|2655|1|1|13.74|0|1|0|15.35|0
748|1|4670|0|1|7.88|1|0|0|6.55|0
749|1|9332|1|1|8.24|1|0|0|9.85|0
750|1|11510|0|2|5.30|1|0|0|6.63|0
751|1|886|0|2|4.87|1|0|0|6.71|0
752|1|13156|0|1|4.12|0|1|0|5.33|0
753|1|9623|1|1|9.88|1|0|0|12.04|0
754|1|3057|0|1|6.04|1|0|0|7.02|0
755|1|20073|0|1|8.17|1|0|0|7.65|0
756|1|12385|0|1||1|0|0|11.14|0
757|1|2655|1|1|13.74|0|1|0|15.35|0
758|1|15327|0|1|3.62|1|0|0|5.91|0
759|1|2655|1|1|13.74|0|1|0|15.35|0
760|1|13156|0|1|4.12|0|1|0|5.33|0
761|1|13156|0|1|4.12|0|1|0|5.33|0
762|1|2383|0|1|3.73|1|0|0|4.35|0
763|1|21717|0|1||1|0|0|35.56|0
764|1|17843|0|1|15.61|1|0|0|18.26|0
765|1|16949|0|1|5.16|1|0|0|5.45|0
766|1|2196|0|1|9.38|1|0|0|9.15|0
767|1|2655|1|1|13.74|0|1|0|15.35|0
768|1|2731|1|1|10.33|1|0|0|10.95|0
769|1|15596|0|1|26.62|1|0|0|27.37|0
770|1|2655|1|1|13.74|0|1|0|15.35|0
771|1|11548|0|1|6.84|1|0|0|8.37|0
772|1|17156|0|1||0|1|0|3.95|0
773|1|17158|0|1||0|1|0|3.95|0
774|1|17212|0|1||0|1|0|3.95|0
775|1|17141|0|1||0|1|0|3.95|0
776|1|255|0|1|22.30|0|0|1|8.20|8.2
777|1|4674|1|1|21.99|0|0|1|21.95|21.95
778|1|5477|1|1|8.57|0|0|1|8.75|17.5
779|1|9403|0|1|35.63|0|0|1|38.45|38.45
780|1|20331|0|1|6.59|0|0|1|7.85|7.85
781|1|13156|0|1|4.12|0|1|0|5.33|0
782|1|13156|0|1|4.12|0|1|0|5.33|0
783|1|2655|1|1|13.74|0|1|0|15.35|0
784|1|18232|0|1|2.35|1|0|0|2.19|0
785|1|2655|1|1|13.74|0|1|0|15.35|0
786|1|13156|0|1|4.12|0|1|0|5.33|0
787|1|2655|1|1|13.74|0|1|0|15.35|0
788|1|1640|0|1|17.16|0|1|0|14.23|0
789|1|1722|0|1|6.59|1|0|0|9.57|0
790|1|2655|1|1|13.74|0|1|0|15.35|0
791|1|1503|0|1|4.60|1|0|0|3.58|0
792|1|1087|0|1|25.95|1|0|0|30.37|0
793|1|1544|0|1|28.49|1|0|0|30.75|0
794|1|14362|0|2|13.09|1|0|0|14.19|0
795|1|4838|1|1|2.19|0|1|0|3.03|0
796|1|16629|0|1|5.74|1|0|0|6.00|0
797|1|3209|1|1|49.85|1|0|0|54.95|0
798|1|16610|0|1|18.37|1|0|0|25.11|0
799|1|1248|1|1|13.51|0|0|1|16.45|16.45
800|1|3190|1|1|11.98|0|0|1|14.25|14.25
801|1|1951|1|1|8.68|1|0|0|8.75|0
802|1|2655|1|1|13.74|0|1|0|15.35|0
803|1|15398|0|1|17.04|1|0|0|17.55|0
804|1|13156|0|1|4.12|0|1|0|5.33|0
805|1|13156|0|1|4.12|0|1|0|5.33|0
806|1|2655|1|1|13.74|0|1|0|15.35|0
807|1|2107|0|1|8.46|0|0|1|8.20|16.4
808|1|11103|0|1|3.40|0|0|1|3.80|3.8
809|1|5710|0|1|12.09|1|0|0|17.00|0
810|1|13447|0|1||0|0|1|12.16|12.16
811|1|13341|0|2|21.90|1|0|0|25.32|0
812|1|17317|0|1|1.16|1|0|0|2.40|0
813|1|2655|1|1|13.74|0|1|0|15.35|0
814|1|14022|0|1|12.03|1|0|0|15.21|0
815|1|11647|1|1|10.38|0|1|0|12.04|0
816|1|6518|0|1|4.00|1|0|0|5.14|0
817|1|13156|0|1|4.12|0|1|0|5.33|0
818|1|13937|0|1|86.57|1|0|0|38.45|0
819|1|8276|0|1|6.55|1|0|0|6.05|0
820|1|2655|1|1|13.74|0|1|0|15.35|0
821|1|11428|0|3|91.23|1|0|0|87.74|0
822|1|14083|0|1|22.22|1|0|0|34.50|0
823|1|3254|0|1|1.08|0|0|1|1.30|2.6
824|1|4964|1|1|3.29|0|0|1|2.09|2.09
825|1|17141|0|1||0|0|1|3.95|3.95
826|1|17156|0|1||0|0|1|3.95|7.9
827|1|17158|0|1||0|0|1|3.95|3.95
828|1|17212|0|1||0|0|1|3.95|3.95
829|1|1723|0|1|15.29|0|0|1|19.79|19.79
830|1|9449|0|2|4.94|1|0|0|6.26|0
831|1|2655|1|1|13.74|0|1|0|15.35|0
832|1|3581|1|1|9.23|1|0|0|9.85|0
833|1|13156|0|1|4.12|0|1|0|5.33|0
834|1|9757|0|1|22.87|1|0|0|18.64|0
835|1|13156|0|1|4.12|0|1|0|5.33|0
836|1|19331|1|1|15.00|1|0|0|16.45|0
837|1|2655|1|1|13.74|0|1|0|15.35|0
838|1|19003|0|1||1|0|0|18.22|0
839|1|9734|0|2|5.48|1|0|0|5.18|0
840|1|16771|0|2|13.60|1|0|0|15.72|0
841|1|13333|0|1||1|0|0|4.48|0
842|1|7111|1|1|30.73|1|0|0|30.75|0
843|1|8253|0|1|4.61|1|0|0|3.93|0
844|1|18245|0|1|24.96|1|0|0|25.25|0
845|1|2655|1|1|13.74|0|1|0|15.35|0
846|1|13156|0|1|4.12|0|1|0|5.33|0
847|1|8876|0|1|3.83|0|1|0|5.78|0
848|1|8253|0|1|4.61|0|1|0|3.93|0
849|1|14645|1|1|6.92|0|1|0|7.65|0
850|1|16795|1|1|8.45|1|0|0|8.75|0
851|1|2655|1|1|13.74|0|1|0|15.35|0
852|1|9533|0|3|5.14|0|1|0|4.90|0
853|1|7522|0|1|6.48|1|0|0|7.10|0
854|1|4069|1|1|4.17|0|1|0|4.35|0
855|1|6134|1|1|4.94|0|0|1|5.45|5.45
856|1|9255|0|1|87.98|0|0|1|87.45|87.45
857|1|12310|1|1|24.19|0|0|1|26.35|26.35
858|1|10263|0|2|26.33|1|0|0|30.47|0
859|1|2655|1|1|13.74|0|1|0|15.35|0
860|1|14245|0|1|5.82|1|0|0|7.57|0
861|1|4044|0|1|7.08|1|0|0|7.71|0
862|1|13156|0|1|4.12|0|1|0|5.33|0
863|1|2655|1|1|13.74|0|1|0|15.35|0
864|1|894|0|1|79.19|0|1|0|38.49|0
865|1|4189|0|1|10.95|0|1|0|15.81|0
866|1|7773|1|1|33.54|1|0|0|36.25|0
867|1|9262|0|1|1.26|0|1|0|1.59|0
868|1|2655|1|1|13.74|0|1|0|15.35|0
869|1|5971|1|1|7.58|0|1|0|8.75|0
870|1|2810|1|1|8.24|0|1|0|8.75|0
871|1|13156|0|1|4.12|0|1|0|5.33|0
872|1|2655|1|1|13.74|0|1|0|15.35|0
873|1|6436|0|1|9.88|0|1|0|13.18|0
874|1|13156|0|1|4.12|0|1|0|5.33|0
875|1|8745|0|1|79.16|0|0|1|38.45|38.45
876|1|7722|0|1||1|0|0|6.04|0
877|1|5300|1|1|13.19|0|1|0|15.35|0
878|1|2655|1|1|13.74|0|1|0|15.35|0
879|1|6835|1|1|15.39|0|1|0|16.45|0
880|1|15269|0|1|9.24|1|0|0|13.18|0
881|1|17126|0|1|4.04|1|0|0|4.02|0
882|1|4633|0|1|9.34|1|0|0|10.39|0
883|1|2056|1|1|10.95|1|0|0|12.04|0
884|1|2655|1|1|13.74|0|1|0|15.35|0
885|1|13156|0|1|4.12|0|1|0|5.33|0
886|1|13156|0|1|4.12|0|1|0|5.33|0
887|1|2655|1|1|13.74|0|1|0|15.35|0
888|1|3455|0|1|9.67|0|1|0|14.23|0
889|1|16641|1|1|14.91|1|0|0|18.64|0
890|1|2655|1|1|13.74|0|1|0|15.35|0
891|1|8839|0|1|38.72|1|0|0|32.95|0
892|1|7979|0|1|18.69|0|0|1|18.64|37.28
893|1|13156|0|1|4.12|0|1|0|5.33|0
894|1|7493|0|1|6.59|0|0|1|8.14|8.14
895|1|7495|1|1|12.08|0|0|1|13.14|26.28
896|1|7798|0|1|5.58|0|0|1|5.45|16.35
897|1|11186|0|1|4.12|0|0|1|3.25|6.5
898|1|18438|0|1|5.70|0|0|1|4.35|4.35
899|1|5363|0|1|10.21|1|0|0|10.39|0
900|1|3552|0|1|7.36|1|0|0|8.75|0
901|1|2655|1|1|13.74|0|1|0|15.35|0
902|1|12692|0|2|11.78|1|0|0|14.15|0
903|1|11297|1|1|8.77|1|0|0|10.95|0
904|1|7403|1|1|4.38|1|0|0|4.68|0
905|1|79|0|1|0.72|0|0|1|0.55|0.55
906|1|448|0|1|8.07|0|0|1|8.13|8.13
907|1|2438|1|1|4.91|0|0|1|4.35|4.35
908|1|13693|1|1|24.18|0|0|1|25.19|25.19
909|1|2655|1|1|13.74|0|1|0|15.35|0
910|1|15491|1|1|4.93|0|1|0|6.00|0
911|1|8106|0|2|17.82|1|0|0|17.23|0
912|1|8905|0|1|5.79|1|0|0|9.14|0
913|1|11535|1|1|10.44|0|1|0|10.95|0
914|1|14576|0|2|4.74|1|0|0|4.42|0
915|1|17881|0|1|25.04|0|1|0|24.26|0
916|1|16243|0|1|35.16|1|0|0|40.65|0
917|1|4121|1|1|7.13|0|0|1|7.65|7.65
918|1|15326|0|1|4.27|0|0|1|6.25|12.5
919|1|19566|1|1|7.36|0|0|1|7.65|15.3
920|1|7543|0|1|2.41|0|0|1|4.31|4.31
921|1|9677|1|1|8.23|0|0|1|9.85|9.85
922|1|14277|0|1|17.23|0|0|1|18.64|18.64
923|1|13156|0|1|4.12|0|1|0|5.33|0
924|1|10204|0|1|4.50|1|0|0|5.72|0
925|1|9253|1|1|4.58|1|0|0|5.45|0
926|1|470|0|1|9.43|1|0|0|11.54|0
927|1|13418|0|1|4.65|1|0|0|5.38|0
928|1|17493|0|2|20.37|1|0|0|22.80|0
929|1|2655|1|1|13.74|0|1|0|15.35|0
930|1|21179|1|1|4.94|1|0|0|4.35|0
931|1|2068|0|1|3.29|0|0|1|2.48|2.48
932|1|14218|1|1|2.96|0|0|1|2.15|4.3
933|1|16641|1|1|14.91|0|0|1|18.64|18.64
934|1|9088|0|3|7.01|0|1|0|8.11|0
935|1|2655|1|1|13.74|0|1|0|15.35|0
936|1|17949|0|1|5.50|1|0|0|8.45|0
937|1|3852|0|1|1.77|1|0|0|2.07|0
938|1|9214|0|1|2.13|0|0|1|1.45|1.45
939|1|9252|1|1|7.47|0|0|1|7.65|7.65
940|1|14645|1|1|6.92|0|0|1|7.65|7.65
941|1|20675|0|3|3.69|0|0|1|4.02|4.02
942|1|13156|0|1|4.12|0|1|0|5.33|0
943|1|3952|0|1|15.94|0|1|0|16.29|0
944|1|9694|1|1|10.11|1|0|0|9.85|0
945|1|9627|1|1|37.28|0|1|0|33.99|0
946|1|2655|1|1|13.74|0|1|0|15.35|0
947|1|17848|1|1|15.28|1|0|0|17.55|0
948|1|2655|1|1|13.74|0|1|0|15.35|0
949|1|9600|0|1|3.47|1|0|0|4.91|0
950|1|7403|1|1|4.38|1|0|0|4.68|0
951|1|21002|1|1|9.89|1|0|0|10.95|0
952|1|4474|0|1|2.85|1|0|0|4.57|0
953|1|16660|1|1|5.81|0|1|0|6.55|0
954|1|16333|0|1|31.00|1|0|0|35.66|0
955|1|9085|0|1|23.55|0|0|1|21.95|21.95
956|1|13156|0|1|4.12|0|1|0|5.33|0
957|1|38|1|1|7.14|1|0|0|6.55|0
958|1|1037|0|1|1.08|0|0|1|1.04|1.04
959|1|1145|1|1|6.59|0|0|1|6.55|6.55
960|1|2870|0|1|3.95|0|0|1|4.35|4.35
961|1|3856|1|1|3.03|0|0|1|3.58|3.58
962|1|6430|0|1|3.29|0|0|1|5.18|5.18
963|1|8571|0|1|10.67|0|0|1|10.95|10.95
964|1|17847|0|1|9.44|0|0|1|12.80|12.8
965|1|6134|1|1|4.94|1|0|0|5.45|0
966|1|2884|0|1|13.97|0|1|0|15.57|0
967|1|16323|1|1|16.04|0|0|1|18.64|18.64
968|1|20157|0|1|22.13|0|1|0|20.85|0
969|1|2655|1|1|13.74|0|1|0|15.35|0
970|1|15564|1|1|32.55|1|0|0|35.15|0
971|1|1492|0|2|5.96|1|0|0|7.52|0
972|1|11716|0|1|4.16|1|0|0|7.62|0
973|1|2655|1|1|13.74|0|1|0|15.35|0
974|1|194|1|1|3.29|1|0|0|2.70|0
975|1|16602|0|1|8.01|1|0|0|9.26|0
976|1|18841|0|1|15.39|1|0|0|14.79|0
977|1|1037|0|1|1.08|1|0|0|1.04|0
978|1|3190|1|1|11.98|0|0|1|14.25|28.5
979|1|15278|0|2|9.20|0|0|1|10.64|10.64
980|1|15087|0|1|18.45|0|0|1|21.27|21.27
981|1|11289|0|3|17.48|0|1|0|19.41|0
982|1|12853|0|1|26.35|1|0|0|29.59|0
983|1|4120|1|1|4.36|1|0|0|4.35|0
984|1|8253|0|1|4.61|0|1|0|3.93|0
985|1|1037|0|1|1.08|0|0|1|1.04|2.08
986|1|7403|1|1|4.38|0|0|1|4.68|4.68
987|1|8584|0|1|1.97|0|0|1|3.96|15.84
988|1|13156|0|1|4.12|0|1|0|5.33|0
989|1|2414|0|1|16.49|1|0|0|15.26|0
990|1|2655|1|1|13.74|0|1|0|15.35|0
991|1|11826|0|1|7.69|1|0|0|9.11|0
992|1|14506|0|1|2.95|0|1|0|2.15|0
993|1|20587|0|3|6.48|1|0|0|10.12|0
994|1|4838|1|1|2.19|0|1|0|3.03|0
995|1|12592|0|1|19.56|1|0|0|19.75|0
996|1|2655|1|1|13.74|0|1|0|15.35|0
997|1|15362|0|2|16.39|0|1|0|18.96|0
998|1|12899|0|2|13.74|1|0|0|15.77|0
999|1|1067|1|1|13.19|1|0|0|13.14|0
1000|1|20394|0|1|18.39|1|0|0|21.26|0
1001|1|3853|1|1|5.67|1|0|0|6.33|0
1002|1|15801|0|1||0|0|1|15.35|15.35
1003|1|15859|0|1|4.39|0|0|1|6.58|32.9
1004|1|12902|0|1|13.74|1|0|0|15.77|0
1005|1|9844|0|2|6.36|0|1|0|9.11|0
1006|1|4957|0|1||1|0|0|5.54|0
1007|1|16660|1|1|5.81|1|0|0|6.55|0
1008|1|13156|0|1|4.12|0|1|0|5.33|0
1009|1|2655|1|1|13.74|0|1|0|15.35|0
1010|1|16641|1|1|14.91|1|0|0|18.64|0
1011|1|8253|0|1|4.61|0|1|0|3.93|0
1012|1|14286|1|1|24.85|0|1|0|28.55|0
1013|1|15350|0|1|14.62|1|0|0|14.27|0
1014|1|3045|0|1|7.48|1|0|0|6.55|0
1015|1|1297|0|1||1|0|0|0.32|0
1016|1|19522|0|1|5.05|1|0|0|4.39|0
1017|1|2492|1|1|1.41|0|1|0|1.32|0
1018|1|21445|0|1|11.09|1|0|0|8.60|0
1019|1|9435|0|1|6.60|1|0|0|8.04|0
1020|1|2655|1|1|13.74|0|1|0|15.35|0
1021|1|15349|0|1|16.35|1|0|0|17.00|0
1022|1|6835|1|1|15.39|0|1|0|16.45|0
1023|1|1248|1|1|13.51|1|0|0|16.45|0
